celex,readable_name,cluster_id,cluster_name
32024R1938,Substances of Human Origin Regulation [Regulation (EU) 2024/1938],13,"Health, Medicines & Life Sciences"
32024R1945,Regulation (EU) 2024/1945,19,Other
32024R1947,Regulation (EU) 2024/1947,19,Other
32024R1963,Regulation (EU) 2024/1963,19,Other
32024R1966,Regulation (EU) 2024/1966,19,Other
32024R1976,Regulation (EU) 2024/1976,19,Other
32024R1985,Regulation (EU) 2024/1985,19,Other
32024R1991,Nature Restoration Regulation [Regulation (EU) 2024/1991],12,"Environment, Energy & Climate"
32024R2017,Regulation (EU) 2024/2017,19,Other
32024R2018,Regulation (EU) 2024/2018,19,Other
32024R2019,"Regulation (EU, Euratom) 2024/2019",19,Other
32024R2027,Regulation (EU) 2024/2027,19,Other
32024R2029,Regulation (EU) 2024/2029,19,Other
32024R2037,Regulation (EU) 2024/2037,19,Other
32024R2042,Regulation (EU) 2024/2042,19,Other
32024R2104,Regulation (EU) 2024/2104,19,Other
32024R2106,Regulation (EU) 2024/2106,19,Other
32024R2107,Regulation (EU) 2024/2107,19,Other
32024R2112,Regulation (EU) 2024/2112,19,Other
32024R2114,Regulation (EU) 2024/2114,19,Other
32024R2117,Regulation (EU) 2024/2117,19,Other
32024R2155,Regulation (EU) 2024/2155,19,Other
32024R2190,Regulation (EU) 2024/2190,19,Other
32024R2201,Regulation (EU) 2024/2201,19,Other
32024R2212,Regulation (EU) 2024/2212,19,Other
32024R2384,Regulation (EU) 2024/2384,19,Other
32024R2398,Regulation (EU) 2024/2398,19,Other
32024R2399,Regulation (EU) 2024/2399,19,Other
32024R2457,Regulation (EU) 2024/2457,19,Other
32024R2461,Regulation (EU) 2024/2461,19,Other
32024R2487,Regulation (EU) 2024/2487,19,Other
32024R2493,Regulation (EU) 2024/2493,19,Other
32024R2499,Regulation (EU) 2024/2499,19,Other
32024R2509,Financial Regulation [Regulation (EU Euratom) 2024/2509],15,EU Institutional Framework & Funding
32024R2510,Regulation (EU) 2024/2510,19,Other
32024R2511,Regulation (EU) 2024/2511,19,Other
32024R2547,Regulation (EU) 2024/2547,19,Other
32024R2571,Regulation (EU) 2024/2571,19,Other
32024R2583,Regulation (EU) 2024/2583,19,Other
32024R2594,Regulation (EU) 2024/2594,19,Other
32024R2607,Regulation (EU) 2024/2607,19,Other
32024R2614,Regulation (EU) 2024/2614,19,Other
32024R2615,Regulation (EU) 2024/2615,19,Other
32024R2639,Regulation (EU) 2024/2639,19,Other
32024R2642,Regulation (EU) 2024/2642,19,Other
32024R2690,Regulation (EU) 2024/2690,19,Other
32024R2697,Regulation (EU) 2024/2697,19,Other
32024R2699,Regulation (EU) 2024/2699,19,Other
32024R2741,Regulation (EU) 2024/2741,19,Other
32024R2742,Regulation (EU) 2024/2742,19,Other
32024R2745,Regulation (EU) 2024/2745,19,Other
32024R2746,Farm Sustainability Data Network Implementing Regulation [Implementing Regulation (EU) 2024/2746],19,Other
32024R2747,Internal Market Emergency and Resilience Act [Regulation (EU) 2024/2747],7,Consumer Rights & Internal Market
32024R2748,Regulation (EU) 2024/2748,19,Other
32024R2759,Regulation (EU) 2024/2759,19,Other
32024R2768,Regulation (EU) 2024/2768,19,Other
32024R2769,Regulation (EU) 2024/2769,19,Other
32024R2773,Regulation (EU) 2024/2773,19,Other
32024R2774,Regulation (EU) 2024/2774,19,Other
32024R2792,Regulation (EU) 2024/2792,19,Other
32024R2793,Regulation (EU) 2024/2793,19,Other
32024R2795,Regulation (EU) 2024/2795,19,Other
32024R2807,Regulation (EU) 2024/2807,19,Other
32024R2809,Listing Act Regulation [Regulation (EU) 2024/2809],5,"Financial Markets, Investment & Capital"
32024R2822,Community Designs Regulation [Regulation (EU) 2024/2822],8,Intellectual Property
32024R2835,Regulation (EU) 2024/2835,19,Other
32024R2838,Regulation (EU) 2024/2838,19,Other
32024R2847,Cyber Resilience Act [Regulation (EU) 2024/2847],4,Cybersecurity & Operational Resilience
32024R2865,Regulation (EU) 2024/2865,19,Other
32024R2890,Regulation (EU) 2024/2890,19,Other
32024R2892,Regulation (EU) 2024/2892,19,Other
32024R2896,Regulation (EU) 2024/2896,19,Other
32024R2897,Regulation (EU) 2024/2897,19,Other
32024R2902,Regulation (EU) 2024/2902,19,Other
32024R2910,Regulation (EU) 2024/2910,19,Other
32024R2913,Regulation (EU) 2024/2913,19,Other
32024R2921,Regulation (EU) 2024/2921,19,Other
32024R2925,Regulation (EU) 2024/2925,19,Other
32024R2932,Regulation (EU) 2024/2932,19,Other
32024R2956,Regulation (EU) 2024/2956,19,Other
32024R2958,Regulation (EU) 2024/2958,19,Other
32024R2959,Regulation (EU) 2024/2959,19,Other
32024R2972,Regulation (EU) 2024/2972,19,Other
32024R2973,Regulation (EU) 2024/2973,19,Other
32024R2977,Regulation (EU) 2024/2977,19,Other
32024R2978,Regulation (EU) 2024/2978,19,Other
32024R2979,Regulation (EU) 2024/2979,19,Other
32024R2980,Regulation (EU) 2024/2980,19,Other
32024R2981,Regulation (EU) 2024/2981,19,Other
32024R2982,Regulation (EU) 2024/2982,19,Other
32024R2987,Clearing Markets Efficiency Regulation [Regulation (EU) 2024/2987],5,"Financial Markets, Investment & Capital"
32024R2992,Regulation (EU) 2024/2992,19,Other
32024R3005,ESG Ratings Regulation [Regulation (EU) 2024/3005],5,"Financial Markets, Investment & Capital"
32024R3011,Regulation (EU) 2024/3011,6,"Banking, Payments, Insurance & AML"
32024R3012,Carbon Removals Certification Regulation [Regulation (EU) 2024/3012],12,"Environment, Energy & Climate"
32024R3014,Regulation (EU) 2024/3014,19,Other
32024R3015,Forced Labour Regulation [Regulation (EU) 2024/3015],15,EU Institutional Framework & Funding
32024R3018,Regulation (EU) 2024/3018,15,EU Institutional Framework & Funding
32024R3024,Regulation (EU) 2024/3024,19,Other
32024R3084,Deforestation Regulation Information System Implementing Regulation [Implementing Regulation (EU) 2024/3084],19,Other
32024R3110,Construction Products Regulation [Regulation (EU) 2024/3110],7,Consumer Rights & Internal Market
32024R3115,Regulation (EU) 2024/3115,19,Other
32024R3143,Regulation (EU) 2024/3143,19,Other
32024R3169,Regulation (EU) 2024/3169,19,Other
32024R3171,Regulation (EU) 2024/3171,19,Other
32024R3173,Regulation (EU) 2024/3173,19,Other
32024R3183,Regulation (EU) 2024/3183,19,Other
32024R3193,Regulation (EU) 2024/3193,19,Other
32024R3210,Regulation (EU) 2024/3210,19,Other
32024R3214,Regulation (EU) 2024/3214,19,Other
32024R3227,Regulation (EU) 2024/3227,19,Other
32024R3228,Regulation (EU) 2024/3228,15,EU Institutional Framework & Funding
32024R3230,Regulation (EU) 2024/3230,19,Other
32024R3234,Regulation (EU) 2024/3234,19,Other
32024R3236,Regulation (EU) 2024/3236,19,Other
32025L0001,Insurance Recovery and Resolution Directive [Directive (EU) 2025/1],6,"Banking, Payments, Insurance & AML"
32025L0002,Solvency II Amendment Directive [Directive (EU) 2025/2],6,"Banking, Payments, Insurance & AML"
32025L0025,Directive (EU) 2025/25,5,"Financial Markets, Investment & Capital"
32025L0050,Faster Withholding Tax Relief Directive [Directive (EU) 2025/50],19,Other
32025L0516,VAT Rules for the Digital Age Directive [Directive (EU) 2025/516],19,Other
32025L1223,Directive (EU) 2025/1223,19,Other
32025L1788,European Parliament Elections Directive [Directive (EU) 2025/1788],19,Other
32025L1892,Waste Framework Directive Amendment [Directive (EU) 2025/1892],19,Other
32025L2062,Directive (EU) 2025/2062,19,Other
32025L2205,Driving Licences Directive [Directive (EU) 2025/2205],19,Other
32025L2206,Driving Disqualifications Amendment Directive [Directive (EU) 2025/2206],19,Other
32025L2360,Soil Monitoring Law [Directive (EU) 2025/2360],19,Other
32025L2450,European Works Councils Amendment Directive [Directive (EU) 2025/2450],19,Other
32025L2482,Directive (EU) 2025/2482,19,Other
32025L2647,Directive (EU) 2025/2647,19,Other
32025R0004,Regulation (EU) 2025/4,19,Other
32025R0012,API Regulation [Regulation (EU) 2025/12],10,"Migration, Asylum & Border Management"
32025R0013,API-PNR Router Regulation [Regulation (EU) 2025/13],10,"Migration, Asylum & Border Management"
32025R0014,Regulation (EU) 2025/14,19,Other
32025R0020,Regulation (EU) 2025/20,19,Other
32025R0023,Regulation (EU) 2025/23,19,Other
32025R0026,Regulation (EU) 2025/26,19,Other
32025R0027,Regulation (EU) 2025/27,19,Other
32025R0028,Regulation (EU) 2025/28,19,Other
32025R0036,Regulation (EU) 2025/36,19,Other
32025R0037,Regulation (EU) 2025/37,15,EU Institutional Framework & Funding
32025R0038,CSoldA - Cyber Solidarity Act [Regulation (EU) 2025/38],4,Cybersecurity & Operational Resilience
32025R0040,Packaging and Packaging Waste Regulation [Regulation (EU) 2025/40],12,"Environment, Energy & Climate"
32025R0041,EU Firearms Regulation [Regulation (EU) 2025/41],9,Criminal Justice & Fundamental Rights
32025R0058,Regulation (EU) 2025/58,19,Other
32025R0060,Regulation (EU) 2025/60,19,Other
32025R0061,Regulation (EU) 2025/61,19,Other
32025R0073,Regulation (EU) 2025/73,19,Other
32025R0098,Regulation (EU) 2025/98,19,Other
32025R0100,Regulation (EU) 2025/100,19,Other
32025R0112,Regulation (EU) 2025/112,19,Other
32025R0114,Regulation (EU) 2025/114,19,Other
32025R0116,Regulation (EU) 2025/116,19,Other
32025R0117,Regulation (EU) 2025/117,19,Other
32025R0118,Regulation (EU) 2025/118,19,Other
32025R0131,Regulation (EU) 2025/131,19,Other
32025R0135,Regulation (EU) 2025/135,19,Other
32025R0136,Regulation (EU) 2025/136,19,Other
32025R0139,Regulation (EU) 2025/139,19,Other
32025R0178,Regulation (EU) 2025/178,19,Other
32025R0179,Regulation (EU) 2025/179,19,Other
32025R0191,Regulation (EU) 2025/191,19,Other
32025R0192,Regulation (EU) 2025/192,19,Other
32025R0196,Regulation (EU) 2025/196,19,Other
32025R0202,Regulation (EU) 2025/202,19,Other
32025R0220,Regulation (EU) 2025/220,19,Other
32025R0261,Regulation (EU) 2025/261,19,Other
32025R0274,Regulation (EU) 2025/274,19,Other
32025R0280,Regulation (EU) 2025/280,19,Other
32025R0287,Regulation (EU) 2025/287,19,Other
32025R0288,Regulation (EU) 2025/288,19,Other
32025R0292,Regulation (EU) 2025/292,19,Other
32025R0293,Regulation (EU) 2025/293,19,Other
32025R0294,Regulation (EU) 2025/294,19,Other
32025R0295,Regulation (EU) 2025/295,19,Other
32025R0296,Regulation (EU) 2025/296,19,Other
32025R0297,Regulation (EU) 2025/297,19,Other
32025R0298,Regulation (EU) 2025/298,19,Other
32025R0299,Regulation (EU) 2025/299,19,Other
32025R0300,Regulation (EU) 2025/300,19,Other
32025R0301,Regulation (EU) 2025/301,19,Other
32025R0302,DORA ICT Incident Reporting ITS [Implementing Regulation (EU) 2025/302],19,Other
32025R0303,Regulation (EU) 2025/303,19,Other
32025R0305,Regulation (EU) 2025/305,19,Other
32025R0325,Regulation (EU) 2025/325,19,Other
32025R0327,EHDSR - European Health Data Space Regulation [Regulation (EU) 2025/327],0,Data Protection & Privacy
32025R0342,Regulation (EU) 2025/342,19,Other
32025R0389,Regulation (EU) 2025/389,19,Other
32025R0390,Regulation (EU) 2025/390,19,Other
32025R0392,Regulation (EU) 2025/392,19,Other
32025R0395,Regulation (EU) 2025/395,19,Other
32025R0398,Regulation (EU) 2025/398,19,Other
32025R0401,Regulation (EU) 2025/401,19,Other
32025R0413,Regulation (EU) 2025/413,19,Other
32025R0414,Regulation (EU) 2025/414,19,Other
32025R0415,Regulation (EU) 2025/415,19,Other
32025R0416,Regulation (EU) 2025/416,19,Other
32025R0417,Regulation (EU) 2025/417,19,Other
32025R0418,Regulation (EU) 2025/418,19,Other
32025R0419,Regulation (EU) 2025/419,19,Other
32025R0420,Regulation (EU) 2025/420,19,Other
32025R0421,Regulation (EU) 2025/421,19,Other
32025R0422,Regulation (EU) 2025/422,19,Other
32025R0454,Regulation (EU) 2025/454,19,Other
32025R0470,Regulation (EU) 2025/470,19,Other
32025R0471,Regulation (EU) 2025/471,19,Other
32025R0486,Regulation (EU) 2025/486,19,Other
32025R0517,Regulation (EU) 2025/517,19,Other
32025R0522,Regulation (EU) 2025/522,19,Other
32025R0532,Regulation (EU) 2025/532,19,Other
32025R0535,Regulation (EU) 2025/535,15,EU Institutional Framework & Funding
32025R0608,Regulation (EU) 2025/608,19,Other
32025R0610,Regulation (EU) 2025/610,19,Other
32025R0622,Regulation (EU) 2025/622,19,Other
32025R0645,Regulation (EU) 2025/645,19,Other
32025R0648,Regulation (EU) 2025/648,19,Other
32025R0656,Regulation (EU) 2025/656,19,Other
32025R0661,Regulation (EU) 2025/661,19,Other
32025R0671,Regulation (EU) 2025/671,19,Other
32025R0753,Regulation (EU) 2025/753,19,Other
32025R0754,Regulation (EU) 2025/754,19,Other
32025R0755,Regulation (EU) 2025/755,19,Other
32025R0789,Regulation (EU) 2025/789,19,Other
32025R0790,Regulation (EU) 2025/790,19,Other
32025R0791,Regulation (EU) 2025/791,19,Other
32025R0801,Regulation (EU) 2025/801,19,Other
32025R0813,Regulation (EU) 2025/813,19,Other
32025R0835,Regulation (EU) 2025/835,19,Other
32025R0837,Regulation (EU) 2025/837,19,Other
32025R0846,Regulation (EU) 2025/846,19,Other
32025R0847,Regulation (EU) 2025/847,19,Other
32025R0848,Regulation (EU) 2025/848,19,Other
32025R0849,Regulation (EU) 2025/849,19,Other
32025R0856,Regulation (EU) 2025/856,19,Other
32025R0884,Regulation (EU) 2025/884,19,Other
32025R0885,Regulation (EU) 2025/885,19,Other
32025R0888,Regulation (EU) 2025/888,19,Other
32025R0897,Regulation (EU) 2025/897,19,Other
32025R0905,Regulation (EU) 2025/905,19,Other
32025R0912,Regulation (EU) 2025/912,19,Other
32025R0914,Regulation (EU) 2025/914,19,Other
32025R0925,Regulation (EU) 2025/925,19,Other
32025R0927,Regulation (EU) 2025/927,19,Other
32025R0933,Regulation (EU) 2025/933,19,Other
32025R0941,Regulation (EU) 2025/941,19,Other
32025R0955,Regulation (EU) 2025/955,19,Other
32025R0956,Regulation (EU) 2025/956,19,Other
32025R0964,Regulation (EU) 2025/964,19,Other
32025R1003,Regulation (EU) 2025/1003,19,Other
32025R1005,Regulation (EU) 2025/1005,19,Other
32025R1009,Regulation (EU) 2025/1009,19,Other
32025R1013,Regulation (EU) 2025/1013,19,Other
32025R1020,Regulation (EU) 2025/1020,19,Other
32025R1022,Regulation (EU) 2025/1022,19,Other
32025R1042,Regulation (EU) 2025/1042,19,Other
32025R1048,Regulation (EU) 2025/1048,19,Other
32025R1065,Regulation (EU) 2025/1065,19,Other
32025R1066,Regulation (EU) 2025/1066,19,Other
32025R1068,Regulation (EU) 2025/1068,19,Other
32025R1084,Regulation (EU) 2025/1084,19,Other
32025R1086,Regulation (EU) 2025/1086,19,Other
32025R1087,Regulation (EU) 2025/1087,19,Other
32025R1106,Security Action for Europe Regulation [Regulation (EU) 2025/1106],19,Other
32025R1125,Regulation (EU) 2025/1125,19,Other
32025R1128,Regulation (EU) 2025/1128,19,Other
32025R1135,Regulation (EU) 2025/1135,19,Other
32025R1136,Regulation (EU) 2025/1136,19,Other
32025R1140,Regulation (EU) 2025/1140,19,Other
32025R1141,Regulation (EU) 2025/1141,19,Other
32025R1142,Regulation (EU) 2025/1142,19,Other
32025R1143,Regulation (EU) 2025/1143,19,Other
32025R1149,Regulation (EU) 2025/1149,19,Other
32025R1151,Regulation (EU) 2025/1151,19,Other
32025R1154,Regulation (EU) 2025/1154,19,Other
32025R1155,Regulation (EU) 2025/1155,19,Other
32025R1156,Regulation (EU) 2025/1156,19,Other
32025R1157,Regulation (EU) 2025/1157,19,Other
32025R1176,Regulation (EU) 2025/1176,19,Other
32025R1183,Regulation (EU) 2025/1183,19,Other
32025R1188,Regulation (EU) 2025/1188,19,Other
32025R1190,Regulation (EU) 2025/1190,19,Other
32025R1192,Regulation (EU) 2025/1192,19,Other
32025R1208,Secure Identity Cards Regulation [Regulation (EU) 2025/1208],19,Other
32025R1215,Regulation (EU) 2025/1215,19,Other
32025R1245,Regulation (EU) 2025/1245,19,Other
32025R1246,Regulation (EU) 2025/1246,19,Other
32025R1249,Regulation (EU) 2025/1249,19,Other
32025R1253,Regulation (EU) 2025/1253,19,Other
32025R1264,Regulation (EU) 2025/1264,19,Other
32025R1265,Regulation (EU) 2025/1265,19,Other
32025R1268,Regulation (EU) 2025/1268,19,Other
32025R1269,Regulation (EU) 2025/1269,19,Other
32025R1271,Regulation (EU) 2025/1271,19,Other
32025R1272,Regulation (EU) 2025/1272,19,Other
32025R1290,Regulation (EU) 2025/1290,19,Other
32025R1291,Regulation (EU) 2025/1291,19,Other
32025R1304,Regulation (Euratom) 2025/1304,19,Other
32025R1309,Regulation (EU) 2025/1309,19,Other
32025R1311,Regulation (EU) 2025/1311,19,Other
32025R1328,Regulation (EU) 2025/1328,19,Other
32025R1330,Regulation (EU) 2025/1330,19,Other
32025R1338,Regulation (EU) 2025/1338,19,Other
32025R1339,Regulation (EU) 2025/1339,19,Other
32025R1342,Regulation (EU) 2025/1342,19,Other
32025R1343,Regulation (EU) 2025/1343,19,Other
32025R1355,Regulation (EU) 2025/1355,19,Other
32025R1410,Regulation (EU) 2025/1410,19,Other
32025R1420,Regulation (EU) 2025/1420,19,Other
32025R1448,Regulation (EU) 2025/1448,19,Other
32025R1462,Regulation (EU) 2025/1462,19,Other
32025R1463,Regulation (EU) 2025/1463,19,Other
32025R1467,Regulation (EU) 2025/1467,19,Other
32025R1470,Regulation (EU) 2025/1470,19,Other
32025R1476,Regulation (EU) 2025/1476,19,Other
32025R1477,Regulation (EU) 2025/1477,19,Other
32025R1493,Regulation (EU) 2025/1493,19,Other
32025R1496,Regulation (EU) 2025/1496,19,Other
32025R1505,Regulation (EU) 2025/1505,19,Other
32025R1506,Regulation (EU) 2025/1506,19,Other
32025R1508,Regulation (EU) 2025/1508,19,Other
32025R1514,Regulation (EU) 2025/1514,19,Other
32025R1516,Regulation (EU) 2025/1516,19,Other
32025R1517,Regulation (EU) 2025/1517,19,Other
32025R1518,Regulation (EU) 2025/1518,19,Other
32025R1519,Regulation (EU) 2025/1519,19,Other
32025R1522,Regulation (EU) 2025/1522,19,Other
32025R1534,Regulation (EU) 2025/1534,19,Other
32025R1535,Regulation (EU) 2025/1535,19,Other
32025R1536,Regulation (EU) 2025/1536,19,Other
32025R1550,Regulation (EU) 2025/1550,19,Other
32025R1566,Regulation (EU) 2025/1566,19,Other
32025R1567,Regulation (EU) 2025/1567,19,Other
32025R1568,Regulation (EU) 2025/1568,19,Other
32025R1569,Regulation (EU) 2025/1569,19,Other
32025R1570,Regulation (EU) 2025/1570,19,Other
32025R1571,Regulation (EU) 2025/1571,19,Other
32025R1572,Regulation (EU) 2025/1572,19,Other
32025R1706,Regulation (EU) 2025/1706,19,Other
32025R1707,Regulation (EU) 2025/1707,19,Other
32025R1713,Regulation (EU) 2025/1713,19,Other
32025R1714,Regulation (EU) 2025/1714,19,Other
32025R1716,Regulation (EU) 2025/1716,19,Other
32025R1717,Regulation (EU) 2025/1717,19,Other
32025R1720,Regulation (EU) 2025/1720,19,Other
32025R1729,Regulation (EU) 2025/1729,19,Other
32025R1730,Regulation (EU) 2025/1730,19,Other
32025R1748,Regulation (EU) 2025/1748,19,Other
32025R1766,Regulation (EU) 2025/1766,19,Other
32025R1768,Regulation (EU) 2025/1768,19,Other
32025R1774,Regulation (EU) 2025/1774,19,Other
32025R1816,Regulation (EU) 2025/1816,19,Other
32025R1845,Regulation (EU) 2025/1845,19,Other
32025R1871,Regulation (EU) 2025/1871,19,Other
32025R1890,Regulation (EU) 2025/1890,19,Other
32025R1901,Regulation (EU) 2025/1901,19,Other
32025R1903,Regulation (EU) 2025/1903,19,Other
32025R1913,Regulation (EU) 2025/1913,19,Other
32025R1914,Regulation (EU) 2025/1914,19,Other
32025R1919,Regulation (EU) 2025/1919,19,Other
32025R1920,Regulation (EU) 2025/1920,19,Other
32025R1929,Regulation (EU) 2025/1929,19,Other
32025R1942,Regulation (EU) 2025/1942,19,Other
32025R1943,Regulation (EU) 2025/1943,19,Other
32025R1944,Regulation (EU) 2025/1944,19,Other
32025R1945,Regulation (EU) 2025/1945,19,Other
32025R1946,Regulation (EU) 2025/1946,19,Other
32025R1955,Regulation (EU) 2025/1955,19,Other
32025R1956,Regulation (EU) 2025/1956,19,Other
32025R1979,Regulation (EU) 2025/1979,19,Other
32025R1981,Regulation (EU) 2025/1981,19,Other
32025R1991,Regulation (EU) 2025/1991,19,Other
32025R1993,Regulation (EU) 2025/1993,19,Other
32025R1994,Regulation (EU) 2025/1994,19,Other
32025R1995,Regulation (EU) 2025/1995,19,Other
32025R2003,Regulation (EU) 2025/2003,19,Other
32025R2004,Regulation (EU) 2025/2004,19,Other
32025R2005,Regulation (EU) 2025/2005,19,Other
32025R2014,Regulation (EU) 2025/2014,19,Other
32025R2035,Regulation (EU) 2025/2035,19,Other
32025R2050,Regulation (EU) 2025/2050,19,Other
32025R2055,Regulation (EU) 2025/2055,19,Other
32025R2073,Regulation (EU) 2025/2073,19,Other
32025R2075,Regulation (EU) 2025/2075,19,Other
32025R2081,Regulation (EU) 2025/2081,19,Other
32025R2082,Regulation (EU) 2025/2082,19,Other
32025R2083,Regulation (EU) 2025/2083,19,Other
32025R2086,Regulation (EU) 2025/2086,19,Other
32025R2088,Regulation (EU) 2025/2088,19,Other
32025R2118,Regulation (EU) 2025/2118,19,Other
32025R2146,Regulation (EU) 2025/2146,19,Other
32025R2150,Regulation (EU) 2025/2150,19,Other
32025R2151,Regulation (EU) 2025/2151,19,Other
32025R2152,Regulation (EU) 2025/2152,19,Other
32025R2153,Regulation (EU) 2025/2153,19,Other
32025R2160,Regulation (EU) 2025/2160,19,Other
32025R2161,Regulation (EU) 2025/2161,19,Other
32025R2162,Regulation (EU) 2025/2162,19,Other
32025R2172,Regulation (EU) 2025/2172,19,Other
32025R2177,Regulation (EU) 2025/2177,19,Other
32025R2179,Regulation (EU) 2025/2179,19,Other
32025R2180,Regulation (EU) 2025/2180,19,Other
32025R2188,Regulation (EU) 2025/2188,19,Other
32025R2190,Regulation (EU) 2025/2190,19,Other
32025R2195,Regulation (EU) 2025/2195,19,Other
32025R2196,Regulation (EU) 2025/2196,19,Other
32025R2228,Regulation (EU) 2025/2228,19,Other
32025R2230,Regulation (EU) 2025/2230,19,Other
32025R2236,Regulation (EU) 2025/2236,19,Other
32025R2237,Regulation (EU) 2025/2237,19,Other
32025R2239,Regulation (EU) 2025/2239,19,Other
32025R2243,Regulation (EU) 2025/2243,19,Other
32025R2259,Regulation (EU) 2025/2259,19,Other
32025R2260,Regulation (EU) 2025/2260,19,Other
32025R2261,Regulation (EU) 2025/2261,19,Other
32025R2263,Regulation (EU) 2025/2263,19,Other
32025R2264,Regulation (EU) 2025/2264,19,Other
32025R2271,Regulation (EU) 2025/2271,19,Other
32025R2273,Regulation (EU) 2025/2273,19,Other
32025R2275,Regulation (EU) 2025/2275,19,Other
32025R2303,Regulation (EU) 2025/2303,19,Other
32025R2315,Regulation (EU) 2025/2315,19,Other
32025R2317,Regulation (EU) 2025/2317,19,Other
32025R2318,Regulation (EU) 2025/2318,19,Other
32025R2339,Regulation (EU) 2025/2339,19,Other
32025R2340,Regulation (EU) 2025/2340,19,Other
32025R2341,Regulation (EU) 2025/2341,19,Other
32025R2358,Regulation (EU) 2025/2358,19,Other
32025R2359,Regulation (EU) 2025/2359,19,Other
32025R2365,Plastic Pellets Regulation [Regulation (EU) 2025/2365],19,Other
32025R2386,Regulation (EU) 2025/2386,19,Other
32025R2422,Regulation (EU) 2025/2422,19,Other
32025R2434,EMSA Regulation [Regulation (EU) 2025/2434],19,Other
32025R2441,Regulation (EU) 2025/2441,19,Other
32025R2445,"European Political Parties Regulation [Regulation (EU, Euratom) 2025/2445]",19,Other
32025R2447,Regulation (EU) 2025/2447,19,Other
32025R2455,Regulation (EU) 2025/2455,19,Other
32025R2457,Regulation (EU) 2025/2457,19,Other
32025R2458,Regulation (EU) 2025/2458,19,Other
32025R2496,Regulation (EU) 2025/2496,19,Other
32025R2509,Toys Safety Regulation [Regulation (EU) 2025/2509],7,Consumer Rights & Internal Market
32025R2518,GDPR Enforcement Procedural Rules Regulation [Regulation (EU) 2025/2518],0,Data Protection & Privacy
32025R2527,Regulation (EU) 2025/2527,19,Other
32025R2530,Regulation (EU) 2025/2530,19,Other
32025R2531,Regulation (EU) 2025/2531,19,Other
32025R2532,Regulation (EU) 2025/2532,19,Other
32025R2536,Regulation (EU) 2025/2536,19,Other
32025R2537,Regulation (EU) 2025/2537,19,Other
32025R2538,Regulation (EU) 2025/2538,19,Other
32025R2540,Regulation (EU) 2025/2540,19,Other
32025R2546,Regulation (EU) 2025/2546,19,Other
32025R2551,Regulation (EU) 2025/2551,19,Other
32025R2588,Regulation (EU) 2025/2588,19,Other
32025R2589,Regulation (EU) 2025/2589,19,Other
32025R2592,Regulation (EU) 2025/2592,19,Other
32025R2599,Regulation (EU) 2025/2599,19,Other
32025R2600,Regulation (EU) 2025/2600,19,Other
32025R2611,Regulation (EU) 2025/2611,19,Other
32025R2619,Regulation (EU) 2025/2619,19,Other
32025R2643,EDIP Regulation [Regulation (EU) 2025/2643],19,Other
32025R2645,Regulation (EU) 2025/2645,19,Other
32025R2649,Regulation (EU) 2025/2649,19,Other
32025R2650,Regulation (EU) 2025/2650,19,Other
32025R2653,Regulation (EU) 2025/2653,19,Other
32026L0470,Omnibus Directive [Directive (EU) 2026/470],19,Other
32026R0001,Regulation (EU) 2026/1,19,Other
32026R0002,Regulation (EU) 2026/2,19,Other
32026R0048,Regulation (EU) 2026/48,19,Other
32026R0049,Regulation (EU) 2026/49,19,Other
32026R0065,Regulation (EU) 2026/65,19,Other
32026R0071,Regulation (EU) 2026/71,19,Other
32026R0073,Regulation (EU) 2026/73,19,Other
32026R0099,Regulation (EU) 2026/99,19,Other
32026R0100,Regulation (EU) 2026/100,19,Other
32026R0101,Regulation (EU) 2026/101,19,Other
32026R0102,Regulation (EU) 2026/102,19,Other
32026R0114,Regulation (EU) 2026/114,19,Other
32026R0117,Regulation (EU) 2026/117,19,Other
32026R0118,Regulation (EU) 2026/118,19,Other
32026R0144,Regulation (EU) 2026/144,19,Other
32026R0150,Regulation (EU) 2026/150,19,Other
32026R0174,Regulation (EU) 2026/174,19,Other
32026R0211,Regulation (EU) 2026/211,19,Other
32026R0220,Regulation (EU) 2026/220,19,Other
32026R0244,Regulation (EU) 2026/244,19,Other
32026R0246,Regulation (EU) 2026/246,19,Other
32026R0247,Regulation (EU) 2026/247,19,Other
32026R0248,Regulation (EU) 2026/248,19,Other
32026R0249,Regulation (EU) 2026/249,19,Other
32026R0253,Regulation (EU) 2026/253,19,Other
32026R0261,Regulation (EU) 2026/261,19,Other
32026R0262,Regulation (EU) 2026/262,19,Other
32026R0264,Regulation (EU) 2026/264,19,Other
32026R0266,Regulation (EU) 2026/266,19,Other
32026R0269,Regulation (EU) 2026/269,19,Other
32026R0274,Regulation (EU) 2026/274,19,Other
32026R0276,Regulation (EU) 2026/276,19,Other
32026R0305,Regulation (EU) 2026/305,19,Other
32026R0306,Regulation (EU) 2026/306,19,Other
32026R0316,Regulation (EU) 2026/316,19,Other
32026R0319,Regulation (EU) 2026/319,19,Other
32026R0326,Regulation (EU) 2026/326,19,Other
32026R0327,Regulation (EU) 2026/327,19,Other
32026R0343,Regulation (EU) 2026/343,19,Other
32026R0347,Regulation (EU) 2026/347,19,Other
32026R0358,Regulation (EU) 2026/358,19,Other
32026R0361,Regulation (EU) 2026/361,19,Other
32026R0363,Regulation (EU) 2026/363,19,Other
32026R0387,Regulation (EU) 2026/387,19,Other
32026R0394,Regulation (EU) 2026/394,19,Other
